Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Kivijärvi (14.192.1.001)/Havaintopaikka 1";"61° 1' 31.14"" N, 27° 41' 26.97"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T10:11:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ala-Kintaus (14.552.1.001)/Alkula";"62° 17' 35.23"" N, 25° 23' 55.01"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T10:33:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (14.121.1.004)/Havaintopaikka 1";"61° 1' 56.35"" N, 26° 29' 46.57"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T11:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Grabbskog Storträsket (82.008.1.005)/Havaintopaikka 1";"60° 1' 19.37"" N, 23° 21' 37.29"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T11:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Onkivesi (04.511.1.001)/Salakkaniementie 74, 73100 Lapinlahti";"63° 20' 14.97"" N, 27° 21' 8.14"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T12:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ukonvesi (Saimaa) (04.151.1.001)/Koivukummunpolku";"61° 36' 36.50"" N, 27° 16' 29.62"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T13:02:00;1;;-;"Kokeneen käyttäjän ylläpitämä";
"Oulujärvi (yhd.)/Niskanselkä, Kyninranta";"64° 26' 13.34"" N, 27° 11' 26.65"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T13:22:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Lohjanjärvi (23.021.1.001)/Pispala, Kaurianniemi";"60° 12' 21.34"" N, 23° 52' 10.45"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T13:56:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Lohjanjärvi (23.021.1.001)/Malkaniemi";"60° 12' 26.69"" N, 23° 51' 39.39"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T13:59:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hauhonselkä (35.772.1.001)/Kotkonharju";"61° 11' 1.54"" N, 24° 31' 30.35"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T14:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuhnustanjoen alaosan alue (04.851)/Havaintopaikka 1";"63° 6' 24.80"" N, 29° 27' 12.76"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T15:23:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Lohjanjärvi (23.021.1.001)/Karjalohjanselkä";"60° 15' 13.71"" N, 23° 46' 29.72"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T16:02:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Lantinen piensaimaa, Riutanselkä";"61° 9' 8.55"" N, 27° 59' 22.69"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T16:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kukkia (35.781.1.002)/Talvilahti";"61° 19' 6.61"" N, 24° 47' 21.91"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T17:01:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Vihertäviä hippuja. Havainto varmistettu myös juomalasitestillä"
"Pielinen (04.411.1.001)/Timitra";"63° 18' 12.36"" N, 30° 0' 48.12"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T17:09:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Pieniä sinilevälauttoja."
"Termitty (35.677.1.001)/Havaintopaikka 1";"62° 22' 32.15"" N, 24° 51' 20.97"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T17:38:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Jääsjärvi (14.821.1.001)/Oravakivi";"61° 42' 55.20"" N, 26° 4' 48.68"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-25T18:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Salmi Karhusaari-Kähäri";"61° 30' 22.01"" N, 25° 29' 52.41"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T08:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Iso Lamujärvi (57.064.1.001)/Pitkähiedan uimaranta";"64° 1' 56.51"" N, 26° 13' 58.02"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T09:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Sääksjärvi (14.231.1.027)/Uimaranta";"62° 10' 45.65"" N, 25° 43' 54.45"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T09:57:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Ei aivan rantavedessä, syvemmällä koko vesikerroksessa vihreää hitulaa."
"Hiidenvesi (23.031.1.001)/Pyölinniemi";"60° 22' 0.51"" N, 24° 14' 8.34"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Kiihkelyksenselältä aina Simolansaarelle asti, eniten Niemenkylän ja Pyölinniemen edustalla."
"Degersjön (82.002.1.002)/Rinteelä";"60° 8' 20.76"" N, 23° 36' 57.99"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T10:36:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Iso- ja Pikku-Nauvon vesialue/Biskopsö Nauvo";"60° 9' 57.17"" N, 21° 54' 28.85"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T10:51:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Tuomoinen - Lohenkari";"60° 35' 8.92"" N, 21° 27' 12.20"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T11:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Vedessä selkeitä hiukkasia, testattu lasin kanssa."
"Orivesi (Saimaa) (04.311.1.001)/Havaintopaikka 5";"62° 11' 24.39"" N, 29° 49' 55.85"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T11:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Luodonjärvi (99.110.1.001)/Mustakarhu";"63° 45' 43.14"" N, 22° 54' 5.93"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T11:29:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Kuivalahti";"62° 10' 36.35"" N, 28° 3' 25.35"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T12:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Luodonjärvi (99.110.1.001)/Lilla Kalvholmen";"63° 43' 1.67"" N, 22° 50' 46.01"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T12:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ylistenjärvi (35.138.1.003)/Havaintopaikka 2";"61° 15' 17.70"" N, 22° 54' 24.61"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T12:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Isojärvi (18.063.1.002)/Uimaranta";"60° 33' 43.56"" N, 25° 21' 12.96"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T12:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Iso Lehmämaa";"60° 40' 6.96"" N, 21° 20' 23.00"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T13:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Lökholm";"60° 12' 55.77"" N, 21° 32' 52.83"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T13:04:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Mielisholm";"60° 12' 25.78"" N, 22° 19' 46.94"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T13:32:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Puujärvi (23.023.1.002)/Lehtkorvenlahti";"60° 14' 17.13"" N, 23° 40' 16.85"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T14:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Siikavesi";"61° 40' 56.56"" N, 27° 47' 47.68"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T14:05:00;1;;-;"Kokeneen käyttäjän ylläpitämä";
"Vanajavesi (yhd.)/Kuhanselkä, Mälkiäinen";"61° 11' 56.19"" N, 24° 16' 0.88"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T15:21:41;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Uudenkaupungin avomeri/Rotarien sinileväseuranta (Putsaari, Lohiluoma)";"60° 47' 13.73"" N, 21° 9' 2.09"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T16:23:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (04.391.1.001)/Havaintopaikka 4";"62° 2' 30.41"" N, 29° 55' 12.70"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T17:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Porin avomeri/Havaintopaikka 1";"61° 27' 39.71"" N, 21° 22' 8.93"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T17:28:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Lohjanjärvi (23.021.1.001)/Lohjansaari";"60° 13' 5.82"" N, 23° 47' 4.63"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T17:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Airisto, Sandviken)";"60° 14' 57.17"" N, 22° 7' 30.57"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T20:12:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Ensimmäinen havainto tänä kesänä"
"Mäyhäjärvi (35.250.1.001)/Leponokka";"61° 17' 2.21"" N, 23° 51' 47.14"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-26T21:08:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Leponokassa aamulla oli jonkin verran sinilevää, päivän mittaan tuulen mukana taas hävisivät, mutta illalla sinilevä palasi selkeinä esiintyminä. Muualla järven rannoilla on ollut selvästi runsaampia esiintymiä."
"Takajärvi (35.893.1.002)/Liinalahti";"61° 0' 10.85"" N, 24° 9' 9.92"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T00:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kotajärvi (04.735.1.001)/Kotajärvi";"62° 59' 35.35"" N, 28° 28' 5.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-27;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Salmi Karhusaari-Kähäri";"61° 30' 22.20"" N, 25° 29' 49.01"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T01:25:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hirvensalo - Kakskerta/Järvistensaari";"60° 23' 22.77"" N, 22° 8' 52.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T07:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Mynälahden sisäosa/Rotarien sinileväseuranta (Pyhäranta Rantamäki)";"60° 37' 5.45"" N, 21° 47' 45.89"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T07:44:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Rotarien sinileväseuranta (Paksuniemi)";"62° 33' 53.45"" N, 29° 47' 39.97"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T08:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Juhannuksen aikainen lounais/länsiluuli toi rantaan selvästi sinilevää."
"Vesijärvi (14.241.1.001)/Kapteeninaukion uimapaikka";"61° 0' 21.21"" N, 25° 38' 19.71"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T08:31:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pitkäjärvi (81.055.1.010)/Laaksolahden uimaranta";"60° 14' 47.53"" N, 24° 44' 58.25"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T09:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kyyvesi (14.932.1.001)/Vaarintaakka";"62° 6' 55.18"" N, 27° 4' 18.60"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T09:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ukonvesi (Saimaa) (04.151.1.001)/Koivukummunpolku";"61° 36' 36.50"" N, 27° 16' 29.62"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T09:40:00;1;;-;"Kokeneen käyttäjän ylläpitämä";"Levää on vain ihan vähän aivan rannassa. Muualla näyttää kirkkaalta."
"Kivijärvi (14.192.1.001)/Rotarien sinileväseuranta (Sarviniemi)";"60° 59' 12.26"" N, 27° 48' 0.56"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T10:43:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Nyt on rantaan tullut kapea, ohut sinilevälautta."
"Syvänsi (04.259.1.013)/Sarvilahti";"62° 21' 56.55"" N, 27° 27' 21.32"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T10:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ruotsinvesi - Velhovesi/Havaintopaikka 2";"60° 53' 7.06"" N, 21° 16' 35.43"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T11:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Suojärvi (14.221.1.281)/Kuusimäki";"61° 33' 1.39"" N, 25° 41' 9.98"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T11:18:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Gullkronan selän ulkosaaristoalue/Havaintopaikka 10";"60° 5' 32.47"" N, 22° 9' 20.25"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T11:39:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Lohonjärvi (08.002.1.001)/Lohkon uimaranta";"60° 48' 20.06"" N, 28° 0' 18.54"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T11:45:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Mahdollinen sinilevä esiintymä."
"Havukkalampi (01.034.1.008)/Uimaranta";"62° 37' 43.64"" N, 30° 9' 32.49"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T11:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Gullkronan selän ulkosaaristoalue/Rotarien sinileväseuranta (Nötö, Södernäset)";"59° 56' 31.38"" N, 21° 45' 3.77"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T11:58:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Itätuuli. Rannassa kelluu vihreää massaa."
"Saimaa (04.112.1.001)/Utula, Kyysmänlahti";"61° 22' 11.53"" N, 28° 27' 59.78"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T12:18:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Rotarien sinileväseuranta (Tupaluoto, Lokalahti)";"60° 38' 56.05"" N, 21° 22' 2.06"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T13:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levää veteen sekoittuneena."
"Rapojärvi - Haukkajärvi (14.182.1.002)/Häränkärjenniemi";"60° 56' 44.90"" N, 26° 53' 38.47"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T13:51:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuusvesi (14.351.1.001)/Havaintopaikka 1";"62° 23' 57.64"" N, 26° 2' 48.92"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T14:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kaukajärvi (35.214.1.007)/Liutun veneranta";"61° 28' 21.34"" N, 23° 56' 6.07"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T14:34:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ylistenjärvi (35.138.1.003)/Uimaranta";"61° 14' 46.17"" N, 22° 53' 57.58"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T15:12:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Hessund)";"60° 19' 21.33"" N, 22° 21' 4.58"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T15:47:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Honkalahti";"62° 54' 8.91"" N, 27° 43' 22.71"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T16:10:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Simpelejärvi (yhd.)/Rotarien sinileväseuranta (Kukkarolahti)";"61° 29' 41.82"" N, 29° 29' 26.38"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T16:20:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Metsämaja";"62° 52' 31.99"" N, 27° 48' 45.38"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T16:42:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Sonkari (14.762.1.001)/Viitoinselkä";"62° 50' 12.01"" N, 26° 36' 29.23"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T17:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Havaintopaikka 10";"61° 11' 16.10"" N, 27° 53' 46.51"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T17:02:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Hietalahti";"61° 6' 39.46"" N, 28° 2' 9.79"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T18:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Tihjapää";"61° 5' 48.68"" N, 28° 3' 0.62"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T18:51:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Juurusvesi - Akonvesi (04.611.1.001)/Kotkatniemi";"62° 56' 45.39"" N, 27° 48' 43.77"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T19:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vanajavesi (yhd.)/Rotarien sinileväseuranta (Haapasaarenkärki)";"61° 8' 25.48"" N, 24° 9' 40.49"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T20:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Maksniemi sisä/Rotarien sinileväseuranta (Puntarniemi)";"65° 39' 34.54"" N, 24° 44' 32.91"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2022-06-27T21:49:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Ikinä ei ole ollut näin paljon sinilevää tähän vuodenaikaan ja tämä on ensimmäinen pv tälle kesälle, kun levää näkyin."
"Ähtärinjärvi (35.433.1.001)/Valtakunnallinen sinileväseuranta (Suninsalmi)";"62° 47' 3.76"" N, 24° 0' 49.99"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T07:03:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Mäyriänranta)";"61° 20' 25.80"" N, 23° 38' 48.84"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T08:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Orivesi (Saimaa) (04.311.1.001)/Valtakunnallinen sinileväseuranta (Heposelkä, Huhtiniemi)";"62° 35' 58.20"" N, 29° 17' 19.68"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T08:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kymijärvi (14.164.1.001)/Valtakunnallinen sinileväseuranta (Kariston uimaranta)";"60° 58' 43.95"" N, 25° 45' 4.93"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T09:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Korshamnsfjärden-Storfjärden/Havaintopaikka 1";"63° 9' 31.87"" N, 21° 27' 37.97"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T09:21:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Rotarien sinileväseuranta (Puutossalmi)";"62° 43' 33.31"" N, 27° 44' 29.62"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T09:43:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Näytteenottokohdassa vesi oli kirkas, mutta rannan poukamassa on vaaleaa harsomaista"
"Paimionlahti ja Paimionselän sisäosa/Valtakunnallinen sinileväseuranta (Paimionlahti, Harvaluodon uimaranta)";"60° 22' 14.99"" N, 22° 30' 56.58"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T10:12:13;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Iso-Kuusinen";"60° 17' 38.82"" N, 21° 50' 12.43"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T10:28:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (14.241.1.001)/Valtakunnallinen sinileväseuranta (Mukkula)";"61° 0' 51.82"" N, 25° 38' 31.83"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T11:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Puula (14.923.1.001)/Valtakunnallinen sinileväseuranta (Kangasniemen kirkonkylän uimala)";"61° 59' 5.40"" N, 26° 38' 41.22"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T11:02:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pinkjärvi (83.027.1.001)/Havaintopaikka 1";"61° 17' 59.65"" N, 21° 41' 34.19"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T11:53:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Tuomiojärvi (14.291.1.002)/Valtakunnallinen sinileväseuranta";"62° 15' 17.28"" N, 25° 44' 30.48"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T12:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rusutjärvi (21.083.1.001)/Valtakunnallinen sinileväseuranta (uimaranta)";"60° 25' 47.28"" N, 24° 59' 17.80"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T12:24:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Onkivesi (04.511.1.001)/Valtakunnallinen sinileväseuranta";"63° 21' 44.57"" N, 27° 22' 4.10"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T13:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hangonselän saaristoalue (92.113)/Valtakunnallinen sinileväseuranta (Hertsböleviken)";"60° 1' 52.01"" N, 22° 32' 51.00"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T13:42:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Siilinjärvi (04.611.1.010)/Valtakunnallinen sinileväseuranta (Siilinlahti)";"63° 4' 22.80"" N, 27° 40' 16.68"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T14:05:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Sinilevähippuja havaittavissa vesipatsaassa"
"Ahmo (04.651.1.003)/Valtakunnallinen sinileväseuranta";"63° 4' 57.36"" N, 27° 39' 15.84"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T14:07:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Sinilevähippuja havaittavissa selkeästi vesipatsaassa"
"Ruovesi (yhd.)/Pynnösselkä";"61° 59' 34.66"" N, 24° 26' 28.27"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T15:09:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Vedessä hippusia ja paikoitellen rannassa pientä lauttamuodostelmaa, lasipurkkitesti varmistaa sinileväksi."
"Savijärvi (81.043.1.002)/Valtakunnallinen sinileväseuranta";"60° 21' 50.39"" N, 25° 20' 6.94"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-06-28T15:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Hiutaleina levinneenä veteen, ei vielä raitaa rannassa"
