Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Pyhäjärvi (35.211.1.001)/Pappilanranta";"61° 27' 46.26"" N, 23° 33' 19.53"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-26T21:33:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Renkajärvi (35.885.1.010)/Havaintopaikka 1";"60° 57' 45.70"" N, 24° 4' 59.08"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-26T22:32:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hepari (22.008.1.012)/Rotarien sinileväseuranta";"60° 14' 31.36"" N, 24° 24' 5.08"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T02:12:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ahvenlampi (04.259.1.023)/Valtakunnallinen sinileväseuranta (Jäppilän uimaranta)";"62° 22' 51.66"" N, 27° 26' 4.24"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T08:05:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Limajärvi (14.674.1.014)/Kompanniemi";"62° 54' 1.36"" N, 24° 23' 20.82"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T08:16:31;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Mynälahden sisäosa/Rotarien sinileväseuranta (Pyhäranta Rantamäki)";"60° 37' 5.45"" N, 21° 47' 45.89"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T08:43:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Evijärvi (47.021.1.001)/Evijärvi, Karhusaari";"63° 25' 38.16"" N, 23° 31' 29.52"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T08:50:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T08:53:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mynälahden sisäosa/Valtakunnallinen sinileväseuranta (Kärmäläinen)";"60° 33' 22.67"" N, 21° 46' 3.57"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T09:33:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
Kälviä-Kokkola/Kalliokari;"63° 55' 25.79"" N, 23° 17' 34.35"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T09:42:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Iniön - Kustavin ulkosaaristoalue/Rotarien sinileväseuranta (Grisslesklobben)";"60° 24' 23.56"" N, 21° 14' 32.87"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T09:47:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Valtakunnallinen sinileväseuranta (Ähtärinsalmi)";"62° 35' 31.30"" N, 24° 8' 6.38"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T09:55:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Orgaanisen materiaalin hajoamisessa syntynyttä harmaata ainetta ja sinilevää veden pinnalla lauttoina/rihmoina."
"Kytäjärvi (21.032.1.001)/Uimaranta";"60° 36' 52.00"" N, 24° 37' 54.57"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T10:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Reposaaren - Outoorin alue/Kallon ranta";"61° 35' 25.88"" N, 21° 28' 0.13"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T10:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Vesilahden Kirkonkylä)";"61° 18' 42.37"" N, 23° 36' 35.82"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T10:15:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Monäsviken/Skata småbåtshamn";"63° 28' 21.63"" N, 22° 19' 56.93"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T10:41:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Painio (27.042.1.001)/Valtakunnallinen sinileväseuranta (Moronperä)";"60° 34' 29.64"" N, 23° 43' 48.36"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T10:48:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vanajavesi (yhd.)/Kuhanselkä, Mälkiäinen";"61° 11' 56.19"" N, 24° 16' 0.88"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T11:58:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuortaneenjärvi (44.041.1.001)/Valtakunnallinen sinileväseuranta";"62° 48' 50.04"" N, 23° 28' 1.20"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T12:49:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Toiviaisjärvi (04.552.1.013)/Valtakunnallinen sinileväseuranta";"63° 33' 19.80"" N, 26° 30' 24.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T13:00:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Nuitio";"66° 2' 53.71"" N, 28° 20' 42.72"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T14:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Kyläniemi kalasatama";"61° 16' 48.69"" N, 28° 10' 47.95"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T15:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Lehtiniemi)";"61° 26' 20.60"" N, 23° 29' 18.64"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T15:03:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Seilin intensiiviasema)";"60° 15' 20.15"" N, 21° 57' 12.03"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T16:22:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Valkama";"61° 10' 50.69"" N, 28° 40' 12.91"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T17:30:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Vardskadsudden - Strömma/Havaintopaikka 2";"60° 8' 12.52"" N, 22° 56' 8.58"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T17:40:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Ruohoniemi";"62° 53' 41.57"" N, 27° 37' 25.24"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T18:03:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pielinen (04.411.1.001)/Ahvenlahti, Syväranta";"63° 20' 11.58"" N, 29° 41' 13.84"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T19:13:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (14.241.1.001)/Selkäsaari";"61° 1' 45.25"" N, 25° 37' 36.00"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-27T22:33:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Vedenpintaan on muodostunut sakeita lauttoja. Keppitestillä todettu sinileväksi."
"Kustavin rannikkoalue (95.31)/Valtakunnallinen sinileväseuranta (Ströömi)";"60° 32' 41.33"" N, 21° 19' 54.32"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-28T09:46:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 25.14"" N, 28° 18' 9.76"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-28T10:56:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rauman edusta/Valtakunnallinen sinileväseuranta (Syväraumanlahti)";"61° 8' 27.47"" N, 21° 28' 18.86"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-28T11:24:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Jero (04.412.1.025)/Havaintopaikka 1";"63° 4' 9.44"" N, 29° 49' 16.25"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2021-07-28T13:22:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pietarsaaren edusta/Kåtaflagan";"63° 45' 59.31"" N, 22° 41' 9.58"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-28T14:39:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 19.67"" N, 21° 18' 46.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-28T14:52:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Sinilevää ollut taas runsaasti. Lämmintä ja tyyntä, mikä on aiheuttanut myös kukintaa. Tällä hetkellä veteen sekoittuneena lähinnä tikkuja (katso kuva)"
"Sydbottenin rannikkoalue (96.51)/Valtakunnallinen sinileväseuranta (Kaskisten edusta)";"62° 22' 0.81"" N, 21° 16' 0.60"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-28T14:54:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Himanka-Kokkola/Ohtakarin koillisranta";"64° 5' 18.48"" N, 23° 24' 46.32"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-29T10:30:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Ohtakarin uimapaikan rantaan oli yön aikana ajautunut kirkkaan vihreää kelluvaa levää muutama pitkänmallinen lautta, max pituus n. 1 m. Väri ja ulkonäkö oli täysin erilainen muihin ns. normaaleihin leviin verrattuna, joita meressä täällä aina näkee."
"Luvian ulkosaaristo/Tiironkari";"61° 19' 13.41"" N, 21° 32' 4.54"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-31T12:36:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Uudenkaupungin avomeri/Rotarien sinileväseuranta (Putsaari, Lohiluoma)";"60° 47' 12.36"" N, 21° 8' 58.88"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-02T19:31:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tuusulanjärvi (21.082.1.001)/Valtakunnallinen sinileväseuranta (Tervanokka)";"60° 27' 45.36"" N, 25° 4' 57.39"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-03T07:45:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-03T08:48:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ahvenlampi (04.259.1.023)/Valtakunnallinen sinileväseuranta (Jäppilän uimaranta)";"62° 22' 51.66"" N, 27° 26' 4.24"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-03T11:20:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Järvelän uimaranta)";"60° 14' 56.74"" N, 23° 28' 8.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-03T14:32:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Seili)";"60° 14' 10.51"" N, 21° 57' 18.02"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-04T09:04:01;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Korpijärvi (59.692.1.005)/Valtakunnallinen sinileväseuranta";"64° 42' 36.36"" N, 29° 10' 43.32"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-08-04T10:27:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sipoon saaristo/Rotarien sinileväseuranta (Tallholmen)";"60° 14' 55.03"" N, 25° 26' 34.48"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-04T11:09:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Alkuviikosta runsaasti paksua levälauttaa erityisesti rannoilla.  To alkaneet kovat tuulet hajoittivat lautat. Kovat tuulet toivat myös ulkomereltä kylmät vesimassat ja veden lämpötila laski nopeasti kylmäksi. Loppuviikosta ei havaittavaa levää."
"Kirkkojärvi (95.110.1.020)/Valtakunnallinen sinileväseuranta (Rymättylän Kirkkojärvi)";"60° 22' 15.30"" N, 21° 55' 58.83"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-04T12:16:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Toiviaisjärvi (04.552.1.013)/Valtakunnallinen sinileväseuranta";"63° 33' 19.80"" N, 26° 30' 24.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-04T13:25:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 19.67"" N, 21° 18' 46.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-04T18:31:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Eteläisillä rannoilla on levää ja myös kukintaa, pohjoisrannoilla vesi kirkasta. Tuuli on luonteessa ja eteläiset rannat tyyniä, mistä seuraa leväkukintaa."
"Hakkenpää - Tuulvesi/Havaintopaikka 9";"60° 32' 54.11"" N, 21° 33' 56.40"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-04T22:22:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Naavanen (04.693.1.001)/Koivupiha";"62° 51' 29.37"" N, 28° 19' 54.55"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-05T08:51:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Vanajavesi (yhd.)/Liponselkä";"61° 14' 53.75"" N, 23° 48' 58.80"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-05T10:27:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Reipin uimaranta";"61° 26' 57.33"" N, 23° 33' 4.73"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-05T15:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhämaan saaristo/Vähä-Pihlunen";"61° 1' 3.19"" N, 21° 19' 13.47"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-06T09:52:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Sinilevää myös Reilan venesatamassa."
"Riihilampi (04.311.1.061)/Lamminkangas";"62° 32' 1.18"" N, 29° 25' 59.32"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2021-08-06T11:18:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Jumalisjärvi (59.692.1.001)/Jumalisjoen suu";"64° 43' 48.39"" N, 29° 12' 23.46"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-08-06T11:41:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hiidenvesi (23.031.1.001)/Havaintopaikka 7";"60° 22' 7.61"" N, 24° 10' 3.84"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-06T17:12:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hunttijärvi (19.003.1.014)/Saaren ranta";"60° 44' 26.16"" N, 25° 26' 5.16"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-06T17:38:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Unari (65.592.1.001)/Havaintopaikka 1";"67° 10' 25.54"" N, 25° 37' 0.15"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2021-08-07T11:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Välialue (81V072)/Båtdragsviken";"59° 58' 39.29"" N, 23° 49' 3.98"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-09T16:38:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Naavanen (04.693.1.001)/Koivupiha";"62° 51' 29.37"" N, 28° 19' 54.55"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-10T05:43:03;2;;-;"Tavallisen käyttäjän ylläpitämä";"Koivupihan ranta, havainto noin 50 m matkalla."
"Simpelejärvi (yhd.)/Haljakan uimaranta";"61° 35' 56.56"" N, 29° 26' 59.57"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-10T09:55:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kyrösjärvi (35.521.1.001)/Valtakunnallinen sinileväseuranta (Hämylänlahti)";"61° 46' 32.16"" N, 23° 1' 31.44"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-10T10:20:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-10T11:42:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tuusulanjärvi (21.082.1.001)/Valtakunnallinen sinileväseuranta (Vanhankylänniemi)";"60° 27' 3.40"" N, 25° 3' 8.86"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-10T11:55:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Lehtiniemi)";"61° 26' 20.60"" N, 23° 29' 18.64"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-10T13:38:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Naavanen (04.693.1.001)/Viitamäentie 134";"62° 51' 36.38"" N, 28° 19' 58.76"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-10T19:47:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Valtakunnallinen sinileväseuranta (Pieni Raudanvesi)";"62° 4' 6.88"" N, 28° 18' 15.18"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-11T10:53:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Järvelän uimaranta)";"60° 14' 56.74"" N, 23° 28' 8.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-11T12:23:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sipoon saaristo/Rotarien sinileväseuranta (Sipoon selkä, Stora Korpholmen)";"60° 12' 26.41"" N, 25° 19' 52.66"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-11T13:34:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Rapotti on korjaus maantairaportiin ei levää , nyt rantavesissä runsaasti ja laiturin kärjessä vähemmän mutta selviä viiruja.Huom ensimäinen levä havaintio Stora Korpholmin rannoilla 2021!"
"Kuusiston salmet ja Piikkiönlahti/Rävnäs";"60° 22' 30.98"" N, 22° 23' 32.93"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-11T16:06:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Korpijärvi (59.692.1.005)/Valtakunnallinen sinileväseuranta";"64° 42' 36.36"" N, 29° 10' 43.32"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-08-11T17:10:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Jumalisjärvi (59.692.1.001)/Valtakunnallinen sinileväseuranta";"64° 43' 35.40"" N, 29° 13' 27.48"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-08-11T17:27:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ruokojärvi (59.694.1.001)/Valtakunnallinen sinileväseuranta";"64° 42' 14.76"" N, 29° 13' 30.00"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-08-11T17:31:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Lilltervo, Djupsundet)";"60° 13' 40.37"" N, 22° 12' 36.11"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-11T18:26:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pitkäsalmi/Havaintopaikka 1";"60° 24' 44.31"" N, 22° 15' 20.64"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-12T08:06:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Valvatus (04.213.1.002)/Omaniemi";"62° 13' 4.48"" N, 27° 50' 20.20"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-12T14:19:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Sinilevän myrkyllisyys varmistettu sinilevätestillä. (Kuva ei ole pahimmasta kohdasta.)"
"Iso-Jälä (04.611.1.007)/Toivalan uimaranta";"63° 0' 27.80"" N, 27° 43' 49.59"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-12T14:30:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Naavanen (04.693.1.001)/Naavanen";"62° 51' 38.16"" N, 28° 19' 18.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-12T16:23:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Lankajärvi (14.356.1.003)/Havaintopaikka 1";"62° 26' 53.39"" N, 26° 9' 1.70"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-12T16:37:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Iniön - Kustavin ulkosaaristoalue/Havaintopaikka 3";"60° 29' 10.18"" N, 21° 17' 2.90"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-12T17:56:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"ohutta pintalauttaa tyynessä vedessä"
Eteläselkä/Kaupparanta;"61° 36' 45.40"" N, 21° 26' 53.22"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-13T06:27:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
Loviisanlahti/Valkolampi;"60° 24' 10.52"" N, 26° 15' 13.38"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-13T18:32:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Mäyhäjärvi (35.250.1.001)/Leponokka";"61° 17' 2.21"" N, 23° 51' 47.14"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-13T19:59:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (34.031.1.001)/Kallionokka";"60° 54' 9.12"" N, 22° 21' 55.37"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-14T10:30:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Naavanen (04.693.1.001)/Naavanen";"62° 51' 38.16"" N, 28° 19' 18.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-08-14T12:20:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhämaan saaristo/Rotarien sinileväseuranta (Letonmaa)";"60° 25' 46.78"" N, 22° 15' 48.31"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-14T17:00:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Hessund)";"60° 19' 21.12"" N, 22° 21' 4.14"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-16T11:19:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Järvelän uimaranta)";"60° 14' 56.74"" N, 23° 28' 8.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-16T14:54:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mynälahden sisäosa/Valtakunnallinen sinileväseuranta (Kärmäläinen)";"60° 33' 22.67"" N, 21° 46' 3.57"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-16T14:56:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Reposaaren - Outoorin alue/Lontoon uimaranta";"61° 36' 17.30"" N, 21° 27' 13.29"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-08-16T20:06:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Vesilahden Kirkonkylä)";"61° 18' 42.37"" N, 23° 36' 35.82"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-17T10:00:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Lehtiniemi)";"61° 26' 20.60"" N, 23° 29' 18.64"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-08-17T10:25:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
